"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Album Release Date","Disc Number","Track Number","Track Duration (ms)","Explicit","Popularity","Added By","Added At"
"spotify:track:1u6aS40Y5SBt7N5cKJChf9","Groovin' in the Sunshine (feat. BASI & 向井太一)","spotify:artist:1hmfvUtIXJ6c5odBY2kFqW, spotify:artist:35WaRsrLTXoHhL5b9uI3Mq, spotify:artist:2oNStf3CKKLM5lnzELWMcH","DJ HASEBE, BASI, Taichi Mukai","spotify:album:5UhfWstqNcjcTnQAhEecNe","Groovin' in the Sunshine (feat. BASI & 向井太一)","2019-07-31","1","1","208568","false","31","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:5mkEgBiAsAxtshXPY52OJe","花弁","spotify:artist:72PvGatrHUWZIbyyntvdpM","クレナズム","spotify:album:2H1KlZDAD2AI0lgOCHD55m","花弁","2019-07-10","1","1","238496","false","30","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:4RZga1rWE9dj5H6oFBaLP4","mallin'","spotify:artist:4frHeZ2ummtLwkuV7QohYp, spotify:artist:7j7kL8K4GE1z5Cdxl7ucBF, spotify:artist:3jk0CePj2VdhqGpN0GX6pd","Mall Boyz, Tohji, gummyboy","spotify:album:6cR6RxGVzK8ndetlv9i4G0","Mall Tape","2018-12-26","1","3","129000","true","20","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:6iJ0CnNQOkHcUGOAvXnG3t","fuck it up","spotify:artist:4frHeZ2ummtLwkuV7QohYp, spotify:artist:7j7kL8K4GE1z5Cdxl7ucBF, spotify:artist:3jk0CePj2VdhqGpN0GX6pd","Mall Boyz, Tohji, gummyboy","spotify:album:6cR6RxGVzK8ndetlv9i4G0","Mall Tape","2018-12-26","1","2","189732","true","15","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:43fls3NnV6bMXufx6C9Pr6","blue","spotify:artist:1RuYxzH8zfkiDEPupC4rDH","Thirteen13","spotify:album:25XTAdYDioX2Emz1IFQj70","blue","2019-09-28","1","1","198315","false","6","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:0xUrl89PeSQx6loFJ3o8JR","majidehigh","spotify:artist:5ksQc2aN5T6BWc6dEyJSV8, spotify:artist:4FXJy6E3hz7rbsdoKnKtLg, spotify:artist:1Jup8F0jmBi2bDe6eumA3j, spotify:artist:4Bt4T2lyR5VbORTf9qCrp7, spotify:artist:37N9Y4NAPygkVMVzuDGxQT, spotify:artist:0bPWFJWNIvStegSnt43THc, spotify:artist:0FZn92qmQ4tpWLbGR26dBb","KZ, peko, Fun-K, KOPERU, KBD, KennyDoes, R-shitei","spotify:album:44IkWmDDtCRqkuTy0GnAkX","Never Get Old","2019-01-23","1","1","370589","true","16","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:30agwQjmEJlBIOHPqCAziI","Glass","spotify:artist:4Bt4T2lyR5VbORTf9qCrp7, spotify:artist:1Jup8F0jmBi2bDe6eumA3j, spotify:artist:0bPWFJWNIvStegSnt43THc, spotify:artist:5ksQc2aN5T6BWc6dEyJSV8, spotify:artist:37N9Y4NAPygkVMVzuDGxQT, spotify:artist:4FXJy6E3hz7rbsdoKnKtLg, spotify:artist:2MyIIGdQqHZBcKt9PoG0QL","KOPERU, Fun-K, KennyDoes, KZ, KBD, peko, TAKE-M","spotify:album:0HzWKbzmnwM0rsv4WsCIgJ","TRAVOLTACUSTOM","2019-09-25","1","5","391080","false","7","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:6mcJpCZI4DMeQuE2Hr0nKa","Kenny's Boot Camp","spotify:artist:5ksQc2aN5T6BWc6dEyJSV8, spotify:artist:4FXJy6E3hz7rbsdoKnKtLg, spotify:artist:37N9Y4NAPygkVMVzuDGxQT, spotify:artist:2MyIIGdQqHZBcKt9PoG0QL, spotify:artist:0bPWFJWNIvStegSnt43THc","KZ, peko, KBD, TAKE-M, KennyDoes","spotify:album:0HzWKbzmnwM0rsv4WsCIgJ","TRAVOLTACUSTOM","2019-09-25","1","3","250309","false","5","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:5hLZoTQgrcL73awpOtLF2e","She Gon Pass That (feat. 大神)","spotify:artist:5sBMNCNuKL52Z5gS066PJT, spotify:artist:613WZseD0WpUVxNXBOG3Lj","Bank.Somsaart, OHGA","spotify:album:5ysbbahB7iNslMyvLw1fax","Who ride wit us","2019-07-31","1","11","114573","true","29","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:0sURDzLRPMUDgKvPjAGYv1","Wake Waka Run","spotify:artist:3yP8JwasYIrAxRT2Dw1xZu, spotify:artist:1Fe6FA7A57suR2KAaERpqH","Kojoe, ¥ellow Bucks","spotify:album:2DnSkZKVvUauqaHrMsIbXe","Wake Waka Run","2019-07-12","1","1","205945","true","23","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:5iBO5vBRL92ytdwgZCjydX","Easy (feat. 6LACK)","spotify:artist:2jJCk4fs0irQjjrG0Yo4I9, spotify:artist:4IVAbR2w4JJNJDDRFP3E83","Next Town Down, 6LACK","spotify:album:3EZ0ulSjw5p5jX7od6ASxb","Easy (feat. 6LACK)","2019-09-05","1","1","204454","true","51","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:78QxYtMmjRePQ4KAe0cZFa","Even If It Hurts (feat. Blood Orange)","spotify:artist:1xcMOgFUM1IYZE22YjCvsL, spotify:artist:6LEeAFiJF8OuPx747e1wxR","Tei Shi, Blood Orange","spotify:album:4d7ABluAS1Igg6bVwXe1cq","Even If It Hurts (feat. Blood Orange)","2019-09-27","1","1","250920","false","0","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:4upn2M03gV2htqvI7WUqty","These Days","spotify:artist:6640cHoNCdUXlPbwrsaoN6","Donavon","spotify:album:6Sq8UBH9QWO0KQGgX5XcII","Badmind","2019-06-12","1","5","146250","true","8","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:5HGU08aDQkOjwogqE3SwhG","CYANIDE REMIX (feat. Koffee)","spotify:artist:20wkVLutqVOYrc0kxFs7rA, spotify:artist:1gWjcmBsveEYMxOZ0VRi32","Daniel Caesar, Koffee","spotify:album:4kYeULYvGSPb5igBdYlJ5S","CYANIDE REMIX (feat. Koffee)","2019-09-30","1","1","221132","true","58","spotify:user:1227113","2020-01-02T14:43:12Z"
"spotify:track:77dcmf2tTedc3BuOPF13Ma","We don’t talk together","spotify:artist:5dCvSnVduaFleCnyy98JMo, spotify:artist:2MtHuR0W2idZdF7x4wddqq","HEIZE, GIRIBOY","spotify:album:3UhnFTXXuvzqttElJWY8of","We don’t talk together","2019-07-07","1","1","199215","false","67","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:0yCB4Rx07NLsGpPtyvO3qk","DAUM","spotify:artist:5dCvSnVduaFleCnyy98JMo, spotify:artist:3VQDqjQ4wJyw8PzpGdlZpB","HEIZE, Colde","spotify:album:7Au2CdpPmTnTWWeEvNHOne","Late Autumn","2019-10-13","1","4","227080","false","43","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4TRFsBJDCxXfeOBxW9Z0WQ","Late Autumn","spotify:artist:5dCvSnVduaFleCnyy98JMo, spotify:artist:6aLdhHUqgdKE86xbtNmY8g","HEIZE, Crush","spotify:album:7Au2CdpPmTnTWWeEvNHOne","Late Autumn","2019-10-13","1","2","213053","false","40","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:22B3g2WSeEFcIH6ieZ0SKz","Moi","spotify:artist:2qDIR2WlcW3llkGqJWg9VJ","Lolo Zouaï","spotify:album:1zYV9ByVJ4JURQ1f2q9Rnf","High Highs to Low Lows","2019-04-19","1","2","192906","false","54","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:468dfhFZEI9bkQRSDouWJ4","Sundown Queen","spotify:artist:0cz2DZrX5wGn1XUdIPKYYQ, spotify:artist:0A4d5Ipok46B1g7zbq8Ya8","Buzzy Lee, Tommy Mandel","spotify:album:4vpP49dmGaL04ciU43VcdI","Close Encounters of Their Own Kind","2019-04-25","1","1","199492","false","13","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7gWp2hHJYtnLLvIw9ltH0V","Negro Spiritual","spotify:artist:7aA592KWirLsnfb5ulGWvU, spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO","Danny Brown, JPEGMAFIA","spotify:album:4G3BRVsGEpWzUdplFJ1VBl","uknowhatimsayin¿","2019-10-04","1","9","164211","true","40","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:0JLG2zYwaRpwFHw3nH10WR","3 Tearz","spotify:artist:7aA592KWirLsnfb5ulGWvU, spotify:artist:4RnBFZRiMLRyZy0AzzTg2C","Danny Brown, Run The Jewels","spotify:album:4G3BRVsGEpWzUdplFJ1VBl","uknowhatimsayin¿","2019-10-04","1","4","236642","true","48","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:1kVosZXSNj6Iiv50pRrhzT","Spoek Mathambo International Airport","spotify:artist:0CaeXDVwH52TDLA0GLRo4f, spotify:artist:3qw0OXlLhqI78xEWw9Ys8O","Okmalumkoolkat, Spoek Mathambo","spotify:album:4HWijt1wF54JNAkpoARBLU","Mlazi Milano","2018-07-27","1","16","214087","false","1","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:2Bk8XFGY9HwZBiesudNFcQ","Uk'thula (Soulfaktor's Interlude) /Spura Maluda","spotify:artist:0CaeXDVwH52TDLA0GLRo4f, spotify:artist:1zvBiIeuzPhBHYm0USZrAk","Okmalumkoolkat, Reba Red","spotify:album:4HWijt1wF54JNAkpoARBLU","Mlazi Milano","2018-07-27","1","9","376906","false","2","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:00RSGtPifVD6bx5KrNy9Cv","Vibrations","spotify:artist:0CCqHvxGgfjJzwzQzmPlEr, spotify:artist:7CZXfBcIhQ2dPEqk3N74vV","Tuxedo, Parisalexa","spotify:album:7wMp7Lf9OobWQseiBxSJyy","Tuxedo III","2019-07-19","1","7","214710","false","0","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7gDB5zDY7IxNmRfrJ9KR8J","「聴きたかったダンスミュージック、リキッドルームに」","spotify:artist:0hCWVMGGQnRVfDgmhwLIxq","Sakanaction","spotify:album:5pLmzFu2ienSbr1SxBJvwB","834.194","2019-06-19","1","7","236080","false","48","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7mLIAPtZBs1ZZoZmc16IPi","忘れられないの(カラオケ)","spotify:artist:0hCWVMGGQnRVfDgmhwLIxq","Sakanaction","spotify:album:5lBFn4GrTeJxs3dWac1kF4","忘れられないの/モス","2019-08-21","1","3","240000","false","18","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7s922bGiajvvfNfNGLXq7z","Moon Pie","spotify:artist:2gaCpvhi31OZtozJKsr5gm","Papooz","spotify:album:2cYuUe977ZzTTGNJYXTXIY","Moon Pie","2019-07-17","1","1","176226","false","33","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:5tFQelHYY5YNXcHi2zuAVR","忘れられないの","spotify:artist:0hCWVMGGQnRVfDgmhwLIxq","Sakanaction","spotify:album:5lBFn4GrTeJxs3dWac1kF4","忘れられないの/モス","2019-08-21","1","1","240000","false","30","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:1mbMo0w6TMyPSi4NFDsKbD","陽炎","spotify:artist:0hCWVMGGQnRVfDgmhwLIxq","Sakanaction","spotify:album:5pLmzFu2ienSbr1SxBJvwB","834.194","2019-06-19","1","3","273000","false","48","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:28iviMPFNRTW7oTlLcM8Sl","I Wanna Destroy You","spotify:artist:046wtejcUX9rhlzw2nlveT","The Soft Boys","spotify:album:4ENlMxVTUYIuMS4b0CVZyk","Underwater Moonlight","2010-10-19","1","1","173400","false","41","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:5LEwYNnwG1RSVseSmMZQpo","Mannequin - 2006 Remastered Version","spotify:artist:2i8ynmFv4qgRksyDlBgi6d","Wire","spotify:album:4WXqZZ28geJSPtqLcCF56L","Pink Flag","1977-11-01","1","17","157360","false","53","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:5zYljxvdPz2UwgBVCKPn7m","Two Commas (American Dream)","spotify:artist:18YneNJbsTdMUWiKQDiD9P","Bohan Phoenix","spotify:album:4vESovZwHbyy5MjwUTc4Pe","THE PRINCE","2019-10-18","1","6","232301","true","9","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:3Pi7QUdFOFsiVR1qKueFOf","Who That","spotify:artist:18YneNJbsTdMUWiKQDiD9P, spotify:artist:04mGcrL09AEKdlGVrjpf1P","Bohan Phoenix, MIYACHI","spotify:album:4vESovZwHbyy5MjwUTc4Pe","THE PRINCE","2019-10-18","1","4","176087","true","10","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4oySO1Zt0zuYOo2IfcQJkU","Lie","spotify:artist:1apmSb6aeHZyr9zUsy1Z9q","VaVa","spotify:album:5WmfCsqlZLqquyGx1rALB3","Lie","2019-10-18","1","1","185226","false","18","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4QHrlh3I0m1UZCEBfgFzEU","Money Game","spotify:artist:18YneNJbsTdMUWiKQDiD9P, spotify:artist:3PtCud9dIdOv4exrzdZZ1C, spotify:artist:1apmSb6aeHZyr9zUsy1Z9q","Bohan Phoenix, MAKJ, VaVa","spotify:album:4vESovZwHbyy5MjwUTc4Pe","THE PRINCE","2019-10-18","1","2","199612","true","16","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:0O1f1x7Qqhke0XLPn8mCxB","Nothin Less (feat. YBN Cordae)","spotify:artist:6X8WdFjrNhXATMDSs26aCc, spotify:artist:5v0XTlB9FqNvfBfnw8n5b0, spotify:artist:0huGjMyP507tBCARyzSkrv","Curren$y, Statik Selektah, Cordae","spotify:album:3hAIbEOYAml5GIYXE1S4Ou","Gran Turismo","2019-05-17","1","6","184390","true","37","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:2P7QeRSNTa3goudoV7QSiG","Dub Hunter","spotify:artist:4NcTvzzh5TFLTHy8MENzjt","Hiroshi Fujiwara","spotify:album:4Lbj3Ua5ytVveCOeJABqpk","A.P.C. Presents: The Unreleasable Tapes","2013-03-01","1","4","227373","false","5","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7jaRUZ8V1ilINYddN4wtrB","Time Machine","spotify:artist:4NcTvzzh5TFLTHy8MENzjt","Hiroshi Fujiwara","spotify:album:0BXH5e0AzD0Dn7x5u2y02n","Time Machine","2019-10-16","1","1","330022","false","30","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4YfYFCC0AKiFZMMt4QTIv6","クライミーアリヴァー CRY ME A RIVER","spotify:artist:0StJhTOwSFMrgRwDGnnE2S","INO hidefumi","spotify:album:10szbUlyzrp2sMdVIVqRaR","NEW MORNING -新しい夜明け-","2013-05-30","1","4","235520","false","9","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4mOpH8enFgiFUpu5t410js","Linger","spotify:artist:3lghkRo1hFX4SQ21tmTybh","Jake Cromwell","spotify:album:5Olp4PuC9giN7HQpnoYiMH","Good Intentions.","2019-09-15","1","2","206896","false","6","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7HITYejH0sBcgrMnQn7WLz","Last Festival","spotify:artist:6aLdhHUqgdKE86xbtNmY8g, spotify:artist:6FCcThPLoyy5q23FUEDYKp","Crush, Band Wonderlust","spotify:album:0bHqhgL5lm5wmwhAUuarQO","Last Festival","2017-09-01","1","1","251312","false","26","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7cShaAeQWj7soC1nnD2rHC","LOVIN' U","spotify:artist:6naXFodImN2DwRmKCQHAUt, spotify:artist:2u7CP5T30c8ctenzXgEV1W","SOLE, pH-1","spotify:album:76aU22K8j206jheLyKoowI","How we live","2019-06-26","1","2","219186","false","41","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:5r7hf1fZOTalt5DaAIcfEf","Stevie Wonderlust (From Finding Heroes: Geek Tour Special)","spotify:artist:6aLdhHUqgdKE86xbtNmY8g, spotify:artist:6FCcThPLoyy5q23FUEDYKp","Crush, Band Wonderlust","spotify:album:1Jo1KROOSDKSwP0mn0BioM","Stevie Wonderlust (From Finding Heroes: Geek Tour Special)","2018-05-23","1","1","153920","false","35","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:2NMNsYIzAY8mJvoMn1n6mr","Buggin'///sayitlikeyou","spotify:artist:4zcFWKKQiNFlCFIil3gXnq","Pax","spotify:album:53mGI9zbj3J511bjV51Qem","Cherry[b]","2019-03-30","1","4","101963","false","4","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:5JfSuC5GAYHLfUtM4OzAwG","Rap Money","spotify:artist:35sCbpXiMjkqDBIvlAhfJF","G Yamazawa","spotify:album:2AubdfxLcg7QCiAPcuB1Wu","Money Is Time","2018-10-04","1","3","180929","true","19","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7K8A8kUsQHsNBDLOdJwxvW","SON OF A","spotify:artist:6a8cUmqOsXmjzq1aWKiVpH","E SENS","spotify:album:1AHvYJ00JEw2rhqGVM3Yi8","THE STRANGER","2019-07-22","1","5","198214","true","20","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:2P0NiuAfypaw5UZJoo0n0o","It Might Be Time","spotify:artist:5INjqkS1o8h1imAzPqGZBb","Tame Impala","spotify:album:0xUNJrjy4ORR3xQKH93n3a","It Might Be Time","2019-10-28","1","1","273013","false","1","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:5dcnOb0iP96uDcZ13kcsaD","ハローイッツミー HELLO IT'S ME","spotify:artist:0StJhTOwSFMrgRwDGnnE2S","INO hidefumi","spotify:album:10szbUlyzrp2sMdVIVqRaR","NEW MORNING -新しい夜明け-","2013-05-30","1","3","227493","false","7","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:3sqNXrDvCy4nid6XbaA2Cg","Kid Charlemagne","spotify:artist:6P7H3ai06vU1sGvdpBwDmE","Steely Dan","spotify:album:1Sur33x6g7tvdd9GQnHhhu","The Royal Scam","1976-01-01","1","1","278800","false","51","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:2Iw5Rd1IGACxv2CPUZguiG","I Want Her","spotify:artist:2r09Inibex3C4ZNTUVSG3m","Keith Sweat","spotify:album:1UwtBNOPmXRtdxPJAiNryN","Make It Last Forever","1987","1","4","360106","false","40","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:6m59VvDUi0UQsB2eZ9wVbH","Poison","spotify:artist:2zFZiWQJFFshzojycnXoTL","Bell Biv DeVoe","spotify:album:6H5mxGUWguDjtQ4Uzd8veD","Poison","1990-01-01","1","6","261853","false","68","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:3DwFmPs6pzLobxk5lcwihk","What About Your Friends (Album Radio Edit) [W/Rap]","spotify:artist:0TImkz4nPqjegtVSMZnMRq","TLC","spotify:album:5qyn4jD90I0A7mLGAxJ2Fz","Now & Forever - The Hits","2003-09-30","1","2","244560","false","26","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:0JukF7Yf5qF10ntu6lpJ5I","Stay","spotify:artist:1eNkUXHPaXyuyC8NAgzykK","Jodeci","spotify:album:2u41wsU4YVTbtOTCapKLe7","Forever My Lady","1991-05-28","1","1","312040","false","56","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:6W7NpqBIiecNPyKOOFNcuL","Nothing Left to Say","spotify:artist:4MT97VeycuegSicrrphisJ","Mint Condition","spotify:album:57td00FIZc6o5AJSoO58K5","E-Life","2017-11-17","1","6","284760","false","47","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:1rqLGM4gdsxyzN5F7iEOLI","YOU DON'T HAVE TO CHANGE!!!","spotify:artist:5Y8PCl4iNLDIHGkCMi5i76","Ace Hashimoto","spotify:album:3SSl67w0levA8PVyQsrf48","YOU DON'T HAVE TO CHANGE!!!","2019-10-24","1","1","124647","false","37","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:18sytW2s53Of6NVudQyUlH","Breakin' My Heart (Pretty Brown Eyes)","spotify:artist:4MT97VeycuegSicrrphisJ","Mint Condition","spotify:album:3ZBXtcukYi3AdNtf7rtpGr","Meant To Be Mint","1991-01-01","1","3","356960","false","59","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:6IgmrNepgp7Z7cirPwn2pH","對你愛不完","spotify:artist:3lbgPpyP2yep0sqwWTgasT","Aaron Kwok","spotify:album:17O2wPSUuMC7PoIJ6mZy45","對你愛不完","1990","1","1","280493","false","42","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:3e72bWG1TUOMTR2TY4NDfJ","Stay with Me 머물러줘","spotify:artist:3tJf4CNWLW1ubPxCte1g5D","nokdu","spotify:album:64x5ou1EwXDSbnsLrroElY","nokdu ep vol.1","2019-04-14","1","3","248682","false","7","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7MmzeRqFBnSSxEJFQjl8oW","BEEHIVE","spotify:artist:4PlxqkEk6seCManiTAPTWb, spotify:artist:2qI1pO64eYqGUiv1XTw4cy, spotify:artist:5VWEpJSb8drkormu61Yb5j, spotify:artist:1s0XMdFnj5eFGQOJrPrgGV, spotify:artist:1MMbv4LTpwbh2APtXuwaZN","JINBO the SuperFreak, The Quiett, BRADYSTREET, DBo, ZENE THE ZILLA","spotify:album:2gIIDyx9O8qFzEaoQMU2QO","Hip Hop King Pt. 5 (Original Television Soundtrack)","2019-08-30","1","1","218985","false","2","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4xfBAmPEvI79fc8PKTk54K","GROOVE","spotify:artist:4ewZPWfaF9tFfnX1bPVI6A, spotify:artist:4PlxqkEk6seCManiTAPTWb","Horim, JINBO the SuperFreak","spotify:album:2mkJyJvnzNUDhYeMewPLSt","GROOVE","2019-10-28","1","1","233469","false","12","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:49rTfYZxiF5iHwzrARNjNa","Run","spotify:artist:4PlxqkEk6seCManiTAPTWb, spotify:artist:2rbcCyEKbnxdEukZHHGnby, spotify:artist:5HenzRvMtSrgtvU16XAoby","JINBO the SuperFreak, Joe Won Sun, Zion.T","spotify:album:5FZoux2yqnn0yPiwXQBsyJ","KRNB2 Part.5","2019-05-03","1","1","275400","false","27","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:3b6hdvwUxqG7A45NNE876I","Too Fast (feat. Paloalto)","spotify:artist:2e4G04F77jxVuDYo44TCSm, spotify:artist:2Yv0nlRtzgPl6u0dsS2hFv","Loco, Paloalto","spotify:album:0wQMtraDGsoUBzGMzd2dAP","HELLO","2019-02-07","1","5","185479","false","35","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7576DFiV6b7d7qChWoH3xd","헷갈려","spotify:artist:5HenzRvMtSrgtvU16XAoby, spotify:artist:3VQDqjQ4wJyw8PzpGdlZpB","Zion.T, Colde","spotify:album:7dtLwIwPbLtiUuM58dG5Z7","유플래쉬","2019-10-19","1","5","176063","false","42","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:2M73UdEc78RDjBgt4jYlJ1","Method Invi","spotify:artist:2pJg8flIdE3z4C9mJBgRuw","SOCKS","spotify:album:42u3KtQt9pF7zQYr8NURCW","THE METHOD","2011-06-22","1","5","181906","true","0","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:7lXzU1PljdZXI8mynzAaWB","やっちーまいな","spotify:artist:7hAHFeP5IiecsxxczqKt0U","AKKOGORILLA","spotify:album:6jU3BjPXqHjema2b6326FG","やっちーまいな","2019-04-05","1","1","166630","false","6","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:03z0xCVe7LFLECkeOdsj1E","余裕","spotify:artist:7hAHFeP5IiecsxxczqKt0U","AKKOGORILLA","spotify:album:3oe5eoELgc9SOesRHamZqX","GRRRLISM","2018-12-05","1","7","223413","false","9","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4FtkHIbZuYpjoEOzY62r8h","Sin Masticar","spotify:artist:1CztIa6fCQ0WmVPidXuwSs","iLe","spotify:album:5ggXegN9GWgNOSS83gZHGT","Almadura","2019-05-10","1","4","176469","false","31","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:50ONiteaBWESskNhrqUOtA","On My Watch (feat. Famous Dex & Warhol.SS)","spotify:artist:0ZurilbRp6KwW6dpaw4pEK, spotify:artist:0WOxhx4hikIsyF3CRPLC8W, spotify:artist:3O7mUqVuHmLJqHXbFiQY62","Brodinski, Famous Dex, Warhol.SS","spotify:album:1LBeaQdPT897v4YL33QG5K","Evil World","2019-10-24","1","10","124195","true","0","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:6gH59IdhJjak1UJDLoPWkJ","We Almost Lost Detroit","spotify:artist:3VAxb3UskTNiHAKh4UeOEv","JR JR","spotify:album:4Mr0PA0yp2xNHJIyoNuMoT","It's A Corporate World","2011-06-03","1","11","200213","false","23","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:6V6E8OMQbkI8dzAqO4qTl7","Small Talk","spotify:artist:3VZimgI8qZEB7YXuUQCIOZ, spotify:artist:2jOSQFHIeUc2OcPx8tSaTw","alex martian, WEI","spotify:album:26Axlb82tlGhGGmXtNrpvY","Neapolitan","2019-09-30","1","2","164000","false","5","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:4gfAPAGC6DYlgJBVohvwAv","Vivre d’Amour et d’Eau Fraîche","spotify:artist:0N41KJ4H6bkPAm2tx7VS8C, spotify:artist:7LOW1cB3NuRxZsxIo7g05p","Anna Wise, Jon Bap","spotify:album:2lIpUvgXBNy4w82QVDgjEu","As If It Were Forever","2019-10-18","1","9","234388","false","0","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:1DjJoZENnuZwjMA7ttsXJD","One of Those Changes Is You","spotify:artist:0N41KJ4H6bkPAm2tx7VS8C, spotify:artist:40ZElxHldNyvn7x8WRC6fh","Anna Wise, Pink Siifu","spotify:album:2lIpUvgXBNy4w82QVDgjEu","As If It Were Forever","2019-10-18","1","8","76437","false","0","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:6qOu4yNEwT5Qm4AWsOHOey","Count My Blessings","spotify:artist:0N41KJ4H6bkPAm2tx7VS8C, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Anna Wise, Denzel Curry","spotify:album:2lIpUvgXBNy4w82QVDgjEu","As If It Were Forever","2019-10-18","1","5","185620","false","0","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:2MTOHuuWcfMIdhQZjKI6qe","Abracadabra","spotify:artist:0N41KJ4H6bkPAm2tx7VS8C, spotify:artist:6eXZu6O7nAUA5z6vLV8NKI","Anna Wise, Little Simz","spotify:album:2lIpUvgXBNy4w82QVDgjEu","As If It Were Forever","2019-10-18","1","3","246936","false","0","spotify:user:1227113","2020-01-27T16:44:53Z"
"spotify:track:3ioUnrNVaSJEgUwwYFTHZD","Paprika Pony","spotify:artist:3n8qeKQViV1waeCzZmS4Tx","Kim Gordon","spotify:album:4WgO7FEa9fzcyOIabUIbQR","No Home Record","2019-10-11","1","3","248586","false","20","spotify:user:1227113","2020-01-27T16:44:53Z"
